High_Quality,Low_Quality,Type
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_120.jpg,processed_images\low_resolution\automobile_2_120.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_120.jpg,processed_images\noisy\automobile_2_120.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_120.jpg,processed_images\underexposed\automobile_2_120.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_120.jpg,processed_images\overexposed\automobile_2_120.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_120.jpg,processed_images\compressed\automobile_2_120.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_121.jpg,processed_images\low_resolution\automobile_2_121.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_121.jpg,processed_images\noisy\automobile_2_121.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_121.jpg,processed_images\underexposed\automobile_2_121.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_121.jpg,processed_images\overexposed\automobile_2_121.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_121.jpg,processed_images\compressed\automobile_2_121.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_122.jpg,processed_images\low_resolution\automobile_2_122.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_122.jpg,processed_images\noisy\automobile_2_122.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_122.jpg,processed_images\underexposed\automobile_2_122.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_122.jpg,processed_images\overexposed\automobile_2_122.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_122.jpg,processed_images\compressed\automobile_2_122.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_123.jpg,processed_images\low_resolution\automobile_2_123.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_123.jpg,processed_images\noisy\automobile_2_123.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_123.jpg,processed_images\underexposed\automobile_2_123.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_123.jpg,processed_images\overexposed\automobile_2_123.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_123.jpg,processed_images\compressed\automobile_2_123.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_124.jpg,processed_images\low_resolution\automobile_2_124.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_124.jpg,processed_images\noisy\automobile_2_124.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_124.jpg,processed_images\underexposed\automobile_2_124.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_124.jpg,processed_images\overexposed\automobile_2_124.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_124.jpg,processed_images\compressed\automobile_2_124.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_125.jpg,processed_images\low_resolution\automobile_2_125.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_125.jpg,processed_images\noisy\automobile_2_125.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_125.jpg,processed_images\underexposed\automobile_2_125.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_125.jpg,processed_images\overexposed\automobile_2_125.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_125.jpg,processed_images\compressed\automobile_2_125.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_126.jpg,processed_images\low_resolution\automobile_2_126.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_126.jpg,processed_images\noisy\automobile_2_126.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_126.jpg,processed_images\underexposed\automobile_2_126.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_126.jpg,processed_images\overexposed\automobile_2_126.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_126.jpg,processed_images\compressed\automobile_2_126.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_127.jpg,processed_images\low_resolution\automobile_2_127.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_127.jpg,processed_images\noisy\automobile_2_127.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_127.jpg,processed_images\underexposed\automobile_2_127.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_127.jpg,processed_images\overexposed\automobile_2_127.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_127.jpg,processed_images\compressed\automobile_2_127.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_128.jpg,processed_images\low_resolution\automobile_2_128.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_128.jpg,processed_images\noisy\automobile_2_128.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_128.jpg,processed_images\underexposed\automobile_2_128.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_128.jpg,processed_images\overexposed\automobile_2_128.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_128.jpg,processed_images\compressed\automobile_2_128.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_129.jpg,processed_images\low_resolution\automobile_2_129.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_129.jpg,processed_images\noisy\automobile_2_129.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_129.jpg,processed_images\underexposed\automobile_2_129.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_129.jpg,processed_images\overexposed\automobile_2_129.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_129.jpg,processed_images\compressed\automobile_2_129.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_13.jpg,processed_images\low_resolution\automobile_2_13.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_13.jpg,processed_images\noisy\automobile_2_13.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_13.jpg,processed_images\underexposed\automobile_2_13.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_13.jpg,processed_images\overexposed\automobile_2_13.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_13.jpg,processed_images\compressed\automobile_2_13.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_130.jpg,processed_images\low_resolution\automobile_2_130.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_130.jpg,processed_images\noisy\automobile_2_130.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_130.jpg,processed_images\underexposed\automobile_2_130.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_130.jpg,processed_images\overexposed\automobile_2_130.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_130.jpg,processed_images\compressed\automobile_2_130.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_131.jpg,processed_images\low_resolution\automobile_2_131.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_131.jpg,processed_images\noisy\automobile_2_131.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_131.jpg,processed_images\underexposed\automobile_2_131.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_131.jpg,processed_images\overexposed\automobile_2_131.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_131.jpg,processed_images\compressed\automobile_2_131.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_132.jpg,processed_images\low_resolution\automobile_2_132.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_132.jpg,processed_images\noisy\automobile_2_132.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_132.jpg,processed_images\underexposed\automobile_2_132.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_132.jpg,processed_images\overexposed\automobile_2_132.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_132.jpg,processed_images\compressed\automobile_2_132.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_133.jpg,processed_images\low_resolution\automobile_2_133.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_133.jpg,processed_images\noisy\automobile_2_133.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_133.jpg,processed_images\underexposed\automobile_2_133.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_133.jpg,processed_images\overexposed\automobile_2_133.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_133.jpg,processed_images\compressed\automobile_2_133.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_134.jpg,processed_images\low_resolution\automobile_2_134.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_134.jpg,processed_images\noisy\automobile_2_134.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_134.jpg,processed_images\underexposed\automobile_2_134.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_134.jpg,processed_images\overexposed\automobile_2_134.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_134.jpg,processed_images\compressed\automobile_2_134.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_135.jpg,processed_images\low_resolution\automobile_2_135.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_135.jpg,processed_images\noisy\automobile_2_135.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_135.jpg,processed_images\underexposed\automobile_2_135.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_135.jpg,processed_images\overexposed\automobile_2_135.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_135.jpg,processed_images\compressed\automobile_2_135.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_136.jpg,processed_images\low_resolution\automobile_2_136.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_136.jpg,processed_images\noisy\automobile_2_136.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_136.jpg,processed_images\underexposed\automobile_2_136.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_136.jpg,processed_images\overexposed\automobile_2_136.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_136.jpg,processed_images\compressed\automobile_2_136.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_137.jpg,processed_images\low_resolution\automobile_2_137.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_137.jpg,processed_images\noisy\automobile_2_137.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_137.jpg,processed_images\underexposed\automobile_2_137.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_137.jpg,processed_images\overexposed\automobile_2_137.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_137.jpg,processed_images\compressed\automobile_2_137.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_138.jpg,processed_images\low_resolution\automobile_2_138.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_138.jpg,processed_images\noisy\automobile_2_138.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_138.jpg,processed_images\underexposed\automobile_2_138.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_138.jpg,processed_images\overexposed\automobile_2_138.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_138.jpg,processed_images\compressed\automobile_2_138.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\automobile\automobile_2_139.jpg,processed_images\low_resolution\automobile_2_139.jpg,low_resolution
